issue,openTime,frontWinningNum,backWinningNum,seqFrontWinningNum,seqBackWinningNum,saleMoney,r9SaleMoney,prizePoolMoney,fixPoolMoney,week,tryCode,djEndTime,awardEndDesc,specialNotes,fixUBound,floatBound,winnerDetails,红球1,红球2,红球3,红球4,红球5,直选注数,直选奖金,奇数,偶数,小号,大号,一区,二区,三区,和值,跨度,重号,邻号,孤号,AC,二连,二跳,三跳,四连,三连,五连,四跳,五跳
7160,2007-06-17,8 7 8 6 5,,8 7 8 6 5,,,,0.0,,星期日,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '24', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,7,8,6,5,24.0,100000.0,2,3,0,5,0,2,3,34.0,3.0,1.0,4.0,0.0,-1.0,0,0,0,1,0,0,0,0
7159,2007-06-16,5 3 9 1 4,,5 3 9 1 4,,,,0.0,,星期六,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '55', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,3,9,1,4,55.0,100000.0,4,1,3,2,2,2,1,22.0,8.0,2.0,3.0,0.0,3.0,0,1,0,0,1,0,0,0
7158,2007-06-15,8 9 1 7 2,,8 9 1 7 2,,,,0.0,,星期五,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '30', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,9,1,7,2,30.0,100000.0,3,2,2,3,2,0,3,27.0,8.0,1.0,1.0,3.0,2.0,1,0,0,0,1,0,0,0
7157,2007-06-14,0 0 0 2 5,,0 0 0 2 5,,,,0.0,,星期四,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '26', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,0,0,2,5,26.0,100000.0,1,4,4,1,4,1,0,7.0,5.0,1.0,0.0,4.0,-1.0,0,1,0,0,0,0,0,0
7156,2007-06-13,7 7 5 7 7,,7 7 5 7 7,,,,0.0,,星期三,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '24', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,7,5,7,7,24.0,100000.0,5,0,0,5,0,1,4,33.0,2.0,1.0,5.0,-1.0,-3.0,0,1,0,0,0,0,0,0
7155,2007-06-12,6 8 2 5 9,,6 8 2 5 9,,,,0.0,,星期二,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '14', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,8,2,5,9,14.0,100000.0,2,3,1,4,1,2,2,30.0,7.0,4.0,4.0,-3.0,2.0,2,1,0,0,0,0,0,0
7154,2007-06-11,8 5 1 2 6,,8 5 1 2 6,,,,0.0,,星期一,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '17', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,5,1,2,6,17.0,100000.0,2,3,2,3,2,2,1,22.0,7.0,2.0,2.0,1.0,3.0,2,1,0,0,0,0,0,0
7153,2007-06-10,1 8 1 3 4,,1 8 1 3 4,,,,0.0,,星期日,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '9', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,8,1,3,4,9.0,100000.0,3,2,4,1,3,1,1,17.0,7.0,1.0,2.0,2.0,2.0,1,1,0,0,0,0,0,0
7152,2007-06-09,9 5 1 1 7,,9 5 1 1 7,,,,0.0,,星期六,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '65', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,5,1,1,7,65.0,100000.0,5,0,2,3,2,1,2,23.0,8.0,3.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0
7151,2007-06-08,6 7 6 5 1,,6 7 6 5 1,,,,0.0,,星期五,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '36', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,7,6,5,1,36.0,100000.0,3,2,1,4,1,3,1,25.0,6.0,1.0,4.0,0.0,1.0,2,0,0,0,0,0,0,0
7150,2007-06-07,8 7 3 0 3,,8 7 3 0 3,,,,0.0,,星期四,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '13', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,7,3,0,3,13.0,100000.0,3,2,3,2,3,0,2,21.0,8.0,3.0,4.0,-2.0,2.0,1,0,0,0,0,0,0,0
7149,2007-06-06,3 7 8 4 4,,3 7 8 4 4,,,,0.0,,星期三,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '50', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,7,8,4,4,50.0,100000.0,2,3,3,2,1,2,2,26.0,5.0,1.0,2.0,2.0,0.0,2,0,0,0,0,0,0,0
7148,2007-06-05,2 4 6 2 1,,2 4 6 2 1,,,,0.0,,星期二,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '9', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,4,6,2,1,9.0,100000.0,1,4,4,1,3,2,0,15.0,5.0,2.0,5.0,-2.0,1.0,1,0,1,0,0,0,0,0
7147,2007-06-04,9 7 6 2 3,,9 7 6 2 3,,,,0.0,,星期一,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '16', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,7,6,2,3,16.0,100000.0,3,2,2,3,2,1,2,27.0,7.0,2.0,2.0,1.0,3.0,2,1,0,0,0,0,0,0
7146,2007-06-03,9 1 0 2 4,,9 1 0 2 4,,,,0.0,,星期日,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '22', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,1,0,2,4,22.0,100000.0,2,3,4,1,3,1,1,16.0,9.0,2.0,4.0,-1.0,4.0,0,1,0,0,1,0,0,0
7145,2007-06-02,0 6 0 1 8,,0 6 0 1 8,,,,0.0,,星期六,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '40', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,6,0,1,8,40.0,100000.0,1,4,3,2,3,1,1,15.0,8.0,1.0,4.0,0.0,2.0,1,1,0,0,0,0,0,0
7144,2007-06-01,9 1 2 4 3,,9 1 2 4 3,,,,0.0,,星期五,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '45', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,1,2,4,3,45.0,100000.0,3,2,4,1,3,1,1,19.0,8.0,4.0,5.0,-4.0,3.0,0,0,0,1,0,0,0,0
7143,2007-05-31,1 3 9 2 8,,1 3 9 2 8,,,,0.0,,星期四,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '16', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,3,9,2,8,16.0,100000.0,3,2,3,2,3,0,2,23.0,8.0,2.0,3.0,0.0,2.0,1,0,0,0,1,0,0,0
7142,2007-05-30,6 6 9 9 2,,6 6 9 9 2,,,,0.0,,星期三,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '12', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,6,9,9,2,12.0,100000.0,2,3,1,4,1,2,2,32.0,7.0,1.0,2.0,2.0,-1.0,0,0,0,0,0,0,0,0
7141,2007-05-29,8 8 4 0 6,,8 8 4 0 6,,,,0.0,,星期二,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '12', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,8,4,0,6,12.0,100000.0,0,5,2,3,1,2,2,26.0,8.0,2.0,1.0,2.0,0.0,0,0,1,0,0,0,0,0
7140,2007-05-28,0 3 6 0 2,,0 3 6 0 2,,,,0.0,,星期一,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '29', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,3,6,0,2,29.0,100000.0,1,4,4,1,4,1,0,11.0,6.0,2.0,3.0,0.0,1.0,1,1,0,0,0,0,0,0
7139,2007-05-27,3 2 8 9 7,,3 2 8 9 7,,,,0.0,,星期日,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '41', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,2,8,9,7,41.0,100000.0,3,2,2,3,2,0,3,29.0,7.0,2.0,3.0,0.0,2.0,1,0,0,0,1,0,0,0
7138,2007-05-26,0 4 7 3 5,,0 4 7 3 5,,,,0.0,,星期六,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '58', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,4,7,3,5,58.0,100000.0,3,2,3,2,2,2,1,19.0,7.0,1.0,3.0,1.0,2.0,0,1,0,0,1,0,0,0
7137,2007-05-25,9 6 4 6 6,,9 6 4 6 6,,,,0.0,,星期五,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '26', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,6,4,6,6,26.0,100000.0,1,4,1,4,0,4,1,31.0,5.0,0.0,5.0,0.0,-1.0,0,1,0,0,0,0,0,0
7136,2007-05-24,8 5 8 2 7,,8 5 8 2 7,,,,0.0,,星期四,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '58', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,5,8,2,7,58.0,100000.0,2,3,1,4,1,1,3,30.0,6.0,1.0,3.0,1.0,1.0,1,1,0,0,0,0,0,0
7135,2007-05-23,5 9 5 5 3,,5 9 5 5 3,,,,0.0,,星期三,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '17', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,9,5,5,3,17.0,100000.0,5,0,1,4,1,3,1,27.0,6.0,1.0,1.0,3.0,-1.0,0,1,0,0,0,0,0,0
7134,2007-05-22,0 9 7 1 2,,0 9 7 1 2,,,,0.0,,星期二,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '52', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,9,7,1,2,52.0,100000.0,3,2,3,2,3,0,2,19.0,9.0,1.0,3.0,1.0,3.0,0,1,0,0,1,0,0,0
7133,2007-05-21,8 3 9 6 8,,8 3 9 6 8,,,,0.0,,星期一,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '49', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,3,9,6,8,49.0,100000.0,2,3,1,4,1,1,3,34.0,6.0,3.0,2.0,0.0,1.0,1,1,0,0,0,0,0,0
7132,2007-05-20,6 8 4 4 3,,6 8 4 4 3,,,,0.0,,星期日,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '59', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,8,4,4,3,59.0,100000.0,1,4,3,2,1,3,1,25.0,5.0,0.0,5.0,0.0,1.0,1,0,1,0,0,0,0,0
7131,2007-05-19,5 7 5 2 5,,5 7 5 2 5,,,,0.0,,星期六,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '73', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,7,5,2,5,73.0,100000.0,4,1,1,4,1,3,1,24.0,5.0,1.0,2.0,2.0,-1.0,0,1,0,0,0,0,0,0
7130,2007-05-18,1 1 1 5 8,,1 1 1 5 8,,,,0.0,,星期五,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '73', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,1,1,5,8,73.0,100000.0,4,1,3,2,3,1,1,16.0,7.0,2.0,2.0,1.0,-1.0,0,0,0,0,0,0,0,0
7129,2007-05-17,9 4 5 8 8,,9 4 5 8 8,,,,0.0,,星期四,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '85', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,4,5,8,8,85.0,100000.0,2,3,1,4,0,2,3,34.0,5.0,2.0,4.0,-1.0,0.0,2,0,0,0,0,0,0,0
7128,2007-05-16,6 9 9 9 5,,6 9 9 9 5,,,,0.0,,星期三,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '7', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,9,9,9,5,7.0,100000.0,4,1,0,5,0,2,3,38.0,4.0,1.0,3.0,1.0,-1.0,1,0,0,0,0,0,0,0
7127,2007-05-15,9 0 9 8 8,,9 0 9 8 8,,,,0.0,,星期二,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '51', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,0,9,8,8,51.0,100000.0,2,3,1,4,1,0,4,34.0,9.0,3.0,4.0,-2.0,-1.0,1,0,0,0,0,0,0,0
7126,2007-05-14,0 7 5 9 8,,0 7 5 9 8,,,,0.0,,星期一,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '32', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,7,5,9,8,32.0,100000.0,3,2,1,4,1,1,3,29.0,9.0,1.0,3.0,1.0,4.0,0,1,0,0,1,0,0,0
7125,2007-05-13,1 6 3 4 5,,1 6 3 4 5,,,,0.0,,星期日,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '76', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,6,3,4,5,76.0,100000.0,3,2,3,2,2,3,0,19.0,5.0,0.0,3.0,2.0,1.0,0,1,0,1,0,0,0,0
7124,2007-05-12,7 7 9 0 2,,7 7 9 0 2,,,,0.0,,星期六,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '14', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,7,9,0,2,14.0,100000.0,3,2,2,3,2,0,3,25.0,9.0,1.0,1.0,3.0,0.0,0,2,0,0,0,0,0,0
7123,2007-05-11,5 2 5 2 3,,5 2 5 2 3,,,,0.0,,星期五,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '86', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,2,5,2,3,86.0,100000.0,3,2,3,2,3,2,0,17.0,3.0,3.0,3.0,-1.0,-1.0,1,1,0,0,0,0,0,0
7122,2007-05-10,5 2 0 1 3,,5 2 0 1 3,,,,0.0,,星期四,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '82', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,2,0,1,3,82.0,100000.0,3,2,4,1,4,1,0,11.0,5.0,1.0,2.0,2.0,1.0,0,1,0,1,0,0,0,0
7121,2007-05-09,0 0 6 6 0,,0 0 6 6 0,,,,0.0,,星期三,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '30', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",0,0,6,6,0,30.0,100000.0,0,5,3,2,3,2,0,12.0,6.0,0.0,5.0,0.0,-3.0,0,0,0,0,0,0,0,0
7120,2007-05-08,5 3 4 1 4,,5 3 4 1 4,,,,0.0,,星期二,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '189', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",5,3,4,1,4,189.0,100000.0,3,2,4,1,2,3,0,17.0,4.0,0.0,3.0,2.0,0.0,2,1,0,0,0,0,0,0
7119,2007-05-07,9 6 7 7 2,,9 6 7 7 2,,,,0.0,,星期一,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '34', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,6,7,7,2,34.0,100000.0,3,2,1,4,1,1,3,31.0,7.0,2.0,5.0,-2.0,2.0,1,1,0,0,0,0,0,0
7118,2007-05-06,9 7 1 0 8,,9 7 1 0 8,,,,0.0,,星期日,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '15', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,7,1,0,8,15.0,100000.0,3,2,2,3,2,0,3,25.0,9.0,3.0,4.0,-2.0,2.0,1,0,0,0,1,0,0,0
7117,2007-05-05,3 7 8 7 1,,3 7 8 7 1,,,,0.0,,星期六,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '18', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,7,8,7,1,18.0,100000.0,4,1,2,3,2,0,3,26.0,7.0,1.0,5.0,-1.0,2.0,1,1,0,0,0,0,0,0
7116,2007-05-04,2 7 2 6 7,,2 7 2 6 7,,,,0.0,,星期五,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '103', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",2,7,2,6,7,103.0,100000.0,2,3,2,3,2,1,2,24.0,5.0,2.0,5.0,-2.0,-1.0,1,0,0,0,0,0,0,0
7115,2007-05-03,1 6 7 4 6,,1 6 7 4 6,,,,0.0,,星期四,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '26', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,6,7,4,6,26.0,100000.0,2,3,2,3,1,3,1,24.0,6.0,2.0,4.0,-1.0,1.0,1,1,0,0,0,0,0,0
7114,2007-05-02,7 8 6 8 3,,7 8 6 8 3,,,,0.0,,星期三,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '34', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,8,6,8,3,34.0,100000.0,2,3,1,4,1,1,3,32.0,5.0,2.0,1.0,2.0,1.0,0,0,0,0,1,0,0,0
7113,2007-05-01,1 8 3 1 0,,1 8 3 1 0,,,,0.0,,星期二,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '10', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",1,8,3,1,0,10.0,100000.0,3,2,4,1,4,0,1,13.0,8.0,2.0,4.0,-1.0,2.0,1,1,0,0,0,0,0,0
7112,2007-04-30,7 3 4 7 0,,7 3 4 7 0,,,,0.0,,星期一,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '16', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,3,4,7,0,16.0,100000.0,3,2,3,2,2,1,2,21.0,7.0,2.0,3.0,0.0,0.0,1,0,0,0,0,0,0,0
7111,2007-04-29,7 6 2 7 0,,7 6 2 7 0,,,,0.0,,星期日,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '12', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,6,2,7,0,12.0,100000.0,2,3,2,3,2,1,2,22.0,7.0,2.0,4.0,-1.0,2.0,1,1,0,0,0,0,0,0
7110,2007-04-28,7 8 6 3 4,,7 8 6 3 4,,,,0.0,,星期六,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '131', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,8,6,3,4,131.0,100000.0,2,3,2,3,1,2,2,28.0,5.0,1.0,4.0,0.0,1.0,1,1,0,0,1,0,0,0
7109,2007-04-27,3 9 5 2 0,,3 9 5 2 0,,,,0.0,,星期五,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '28', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",3,9,5,2,0,28.0,100000.0,3,2,3,2,3,1,1,19.0,9.0,1.0,2.0,2.0,4.0,1,2,0,0,0,0,0,0
7108,2007-04-26,4 9 7 9 9,,4 9 7 9 9,,,,0.0,,星期四,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '39', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,9,7,9,9,39.0,100000.0,4,1,1,4,0,1,4,38.0,5.0,1.0,2.0,2.0,-1.0,0,1,0,0,0,0,0,0
7107,2007-04-25,6 9 1 5 5,,6 9 1 5 5,,,,0.0,,星期三,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '22', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",6,9,1,5,5,22.0,100000.0,4,1,1,4,1,3,1,26.0,8.0,2.0,5.0,-2.0,1.0,1,0,0,0,0,0,0,0
7106,2007-04-24,8 4 5 6 0,,8 4 5 6 0,,,,0.0,,星期二,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '38', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",8,4,5,6,0,38.0,100000.0,1,4,2,3,1,3,1,23.0,8.0,1.0,2.0,2.0,3.0,0,1,0,0,1,0,0,0
7105,2007-04-23,9 9 9 4 2,,9 9 9 4 2,,,,0.0,,星期一,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '32', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",9,9,9,4,2,32.0,100000.0,3,2,2,3,1,1,3,33.0,7.0,1.0,4.0,0.0,-1.0,0,1,0,0,0,0,0,0
7104,2007-04-22,7 5 4 8 7,,7 5 4 8 7,,,,0.0,,星期日,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '13', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",7,5,4,8,7,13.0,100000.0,3,2,1,4,0,2,3,31.0,4.0,2.0,2.0,1.0,0.0,2,1,0,0,0,0,0,0
7103,2007-04-21,4 4 1 1 7,,4 4 1 1 7,,,,0.0,,星期六,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '53', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,4,1,1,7,53.0,100000.0,3,2,4,1,2,2,1,17.0,6.0,1.0,5.0,-1.0,-2.0,0,0,0,0,0,0,0,0
7102,2007-04-20,4 8 5 2 9,,4 8 5 2 9,,,,0.0,,星期五,,-,-,,,,"[{'awardEtc': '1', 'baseBetWinner': {'remark': '直选', 'awardNum': '33', 'awardMoney': '100000', 'totalMoney': ''}, 'addToBetWinner': '', 'addToBetWinner2': '', 'addToBetWinner3': ''}]",4,8,5,2,9,33.0,100000.0,2,3,2,3,1,2,2,28.0,7.0,3.0,5.0,-3.0,3.0,2,1,0,0,0,0,0,0
